Year,quarter,ukos,mode,purpose,package,Age,Sex,duration,Expected spend,country,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Female,1-3 nights,351.62,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,1-3 nights,1100.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,4-13 nights,472.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,14-27 nights,0.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Female,1-3 nights,153.69,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Female,4-13 nights,597.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Male,Nil Stay,49.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Male,1-3 nights,262.72,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Male,4-13 nights,580.96,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Female,1-3 nights,477.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,55-64,Male,4-13 nights,1193.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Non-Independent,35-44,Male,1-3 nights,477.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Business,Non-Independent,45-54,Male,1-3 nights,207.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,16-24,Female,1-3 nights,160.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,25-34,Male,4-13 nights,400.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,25-34,Female,1-3 nights,14.74,Denmark,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,25-34,Female,4-13 nights,432.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,35-44,Male,4-13 nights,50.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,35-44,Female,4-13 nights,400.00,Denmark,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,65 & over,Female,4-13 nights,216.33,Denmark,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Male,1-3 nights,527.00,Estonia,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,45-54,Male,4-13 nights,400.00,Estonia,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Male,4-13 nights,734.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Female,14-27 nights,1101.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Female,14-27 nights,0.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Male,4-13 nights,1000.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Male,1-3 nights,1750.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Male,4-13 nights,1000.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Female,4-13 nights,300.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,55-64,Female,4-13 nights,1376.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent, 0-15,Female,4-13 nights,951.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,25-34,Male,4-13 nights,536.72,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,25-34,Female,4-13 nights,1172.75,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,45-54,Male,4-13 nights,1157.98,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,55-64,Female,1-3 nights,723.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,55-64,Female,4-13 nights,590.94,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,65 & over,Female,4-13 nights,1659.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,16-24,Male,1-3 nights,359.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,16-24,Female,1-3 nights,0.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Male,28-90 nights,1000.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,4-13 nights,793.01,Finland,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Female,1-3 nights,265.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Male,1-3 nights,529.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Business,Non-Independent,45-54,Male,4-13 nights,599.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent, 0-15,Male,4-13 nights,207.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,16-24,Female,14-27 nights,0.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,25-34,Male,1-3 nights,223.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,25-34,Male,14-27 nights,88.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,25-34,Female,14-27 nights,0.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,35-44,Female,4-13 nights,88.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,35-44,Female,14-27 nights,289.36,Finland,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,45-54,Male,1-3 nights,0.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,45-54,Female,4-13 nights,133.00,Finland,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent, 0-15,Male,1-3 nights,379.70,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent, 0-15,Male,4-13 nights,657.21,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent, 0-15,Female,1-3 nights,628.96,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent, 0-15,Female,4-13 nights,621.11,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Male,1-3 nights,463.05,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Male,4-13 nights,498.30,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Male,14-27 nights,670.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Female,1-3 nights,254.30,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Female,4-13 nights,563.48,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Female,14-27 nights,971.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Male,1-3 nights,685.81,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Male,4-13 nights,595.50,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Male,14-27 nights,450.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Female,1-3 nights,767.93,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Female,4-13 nights,453.45,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Dont know,1-3 nights,307.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Male,1-3 nights,176.07,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Male,4-13 nights,599.47,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Male,14-27 nights,500.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Female,Nil Stay,600.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Female,1-3 nights,436.67,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Female,4-13 nights,521.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Male,1-3 nights,249.89,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Male,4-13 nights,743.86,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Male,14-27 nights,1000.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Female,1-3 nights,292.51,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Female,4-13 nights,877.98,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Female,14-27 nights,450.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,55-64,Male,1-3 nights,556.25,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,55-64,Male,4-13 nights,540.36,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,55-64,Male,14-27 nights,13.40,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,55-64,Female,1-3 nights,419.67,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,55-64,Female,4-13 nights,421.34,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,55-64,Female,14-27 nights,1825.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,55-64,Female,6 months-year,4408.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,65 & over,Male,4-13 nights,10548.77,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,65 & over,Male,14-27 nights,1010.72,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,65 & over,Female,1-3 nights,340.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,65 & over,Female,4-13 nights,628.54,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,D/K,#NULL!,1-3 nights,409.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,D/K,Male,1-3 nights,383.88,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,D/K,Male,4-13 nights,736.56,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent, 0-15,Male,1-3 nights,537.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent, 0-15,Male,4-13 nights,639.63,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent, 0-15,Female,4-13 nights,779.44,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,16-24,Male,4-13 nights,889.59,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,16-24,Male,14-27 nights,1508.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,16-24,Female,1-3 nights,446.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,16-24,Female,4-13 nights,777.61,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,25-34,Male,1-3 nights,455.50,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,25-34,Male,4-13 nights,1120.18,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,25-34,Female,4-13 nights,738.32,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,35-44,Male,4-13 nights,646.80,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,35-44,Female,1-3 nights,249.77,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,35-44,Female,4-13 nights,587.77,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,45-54,Male,1-3 nights,340.02,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,45-54,Male,4-13 nights,972.89,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,45-54,Male,14-27 nights,941.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,45-54,Female,4-13 nights,808.03,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,55-64,Male,4-13 nights,1014.93,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,55-64,Female,4-13 nights,390.73,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,65 & over,Male,1-3 nights,164.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,65 & over,Male,4-13 nights,590.93,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,65 & over,Female,1-3 nights,620.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,65 & over,Female,4-13 nights,910.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Male,Nil Stay,80.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Male,1-3 nights,422.16,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Male,4-13 nights,866.30,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Female,1-3 nights,0.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Female,4-13 nights,1001.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,Nil Stay,36.37,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,1-3 nights,557.85,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,4-13 nights,683.63,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,14-27 nights,882.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Female,1-3 nights,196.76,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Female,4-13 nights,256.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Female,14-27 nights,600.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Male,1-3 nights,465.58,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Male,4-13 nights,869.07,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Female,Nil Stay,40.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Female,1-3 nights,400.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,55-64,Male,1-3 nights,177.34,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,55-64,Male,4-13 nights,729.80,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,55-64,Female,4-13 nights,88.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Non-Independent,25-34,Female,1-3 nights,361.16,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Non-Independent,35-44,Female,1-3 nights,572.00,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Non-Independent,45-54,Male,4-13 nights,554.47,France,,,,
2018,Jan-Mar,UK residents,Air,Business,Non-Independent,D/K,Male,1-3 nights,286.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent, 0-15,Female,4-13 nights,0.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,16-24,Male,4-13 nights,15.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,16-24,Male,14-27 nights,0.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,16-24,Female,1-3 nights,1000.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,16-24,Female,4-13 nights,269.12,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,16-24,Female,14-27 nights,53.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,25-34,Male,1-3 nights,190.96,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,25-34,Male,4-13 nights,214.33,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,25-34,Female,1-3 nights,212.52,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,25-34,Female,4-13 nights,263.43,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,35-44,Male,4-13 nights,100.80,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,35-44,Male,14-27 nights,100.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,35-44,Female,4-13 nights,175.40,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,35-44,Female,14-27 nights,0.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,45-54,Male,1-3 nights,150.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,45-54,Male,4-13 nights,334.81,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,45-54,Female,1-3 nights,325.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,45-54,Female,4-13 nights,245.34,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,45-54,Female,14-27 nights,300.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,55-64,Male,Nil Stay,18.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,55-64,Male,1-3 nights,82.47,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,55-64,Female,1-3 nights,22.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,55-64,Female,4-13 nights,302.90,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,65 & over,Male,4-13 nights,1200.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,65 & over,Male,14-27 nights,200.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,65 & over,Female,28-90 nights,338.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Independent,D/K,Female,4-13 nights,446.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Non-Independent,25-34,Male,4-13 nights,803.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Non-Independent,25-34,Male,14-27 nights,1135.00,France,,,,
2018,Jan-Mar,UK residents,Air,VFR,Non-Independent,55-64,Male,4-13 nights,598.00,France,,,,
2018,Jan-Mar,UK residents,Air,Miscellaneous,Independent,16-24,Female,Nil Stay,1000.00,France,,,,
2018,Jan-Mar,UK residents,Air,Miscellaneous,Independent,25-34,Male,1-3 nights,177.00,France,,,,
2018,Jan-Mar,UK residents,Air,Miscellaneous,Independent,25-34,Female,1-3 nights,412.00,France,,,,
2018,Jan-Mar,UK residents,Air,Miscellaneous,Independent,45-54,Male,4-13 nights,275.00,France,,,,
2018,Jan-Mar,UK residents,Air,Miscellaneous,Independent,55-64,Female,1-3 nights,555.00,France,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent, 0-15,Male,4-13 nights,125.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Male,1-3 nights,207.87,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Male,4-13 nights,393.07,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Female,1-3 nights,219.45,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,16-24,Female,4-13 nights,245.92,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Male,1-3 nights,271.02,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Male,4-13 nights,424.92,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Female,1-3 nights,211.53,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Female,4-13 nights,491.01,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,25-34,Female,14-27 nights,0.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Male,1-3 nights,292.99,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Male,4-13 nights,465.61,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Female,1-3 nights,170.38,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,35-44,Female,4-13 nights,238.72,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Male,1-3 nights,366.46,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Male,4-13 nights,884.38,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Female,1-3 nights,343.94,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,45-54,Female,4-13 nights,319.99,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,55-64,Male,1-3 nights,221.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,55-64,Male,4-13 nights,1000.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,65 & over,Male,1-3 nights,275.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Independent,D/K,#NULL!,1-3 nights,317.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent, 0-15,Male,4-13 nights,223.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,16-24,Male,1-3 nights,498.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,16-24,Female,1-3 nights,264.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,16-24,Female,4-13 nights,324.42,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,25-34,Male,1-3 nights,397.45,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,25-34,Female,1-3 nights,307.31,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,25-34,Female,4-13 nights,440.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,35-44,Male,1-3 nights,264.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,45-54,Male,1-3 nights,199.12,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,45-54,Female,1-3 nights,164.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,55-64,Male,1-3 nights,372.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,55-64,Female,1-3 nights,180.30,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,55-64,Female,4-13 nights,385.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,65 & over,Male,1-3 nights,164.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,65 & over,Male,4-13 nights,528.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,65 & over,Male,14-27 nights,1062.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Holiday,Non-Independent,65 & over,Female,1-3 nights,201.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent, 0-15,Male,1-3 nights,93.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,16-24,Male,1-3 nights,18.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,16-24,Female,1-3 nights,530.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Male,Nil Stay,79.56,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Male,1-3 nights,595.39,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Male,4-13 nights,469.10,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Male,14-27 nights,882.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Female,1-3 nights,293.13,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,25-34,Female,4-13 nights,626.05,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,Nil Stay,70.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,1-3 nights,560.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Male,4-13 nights,493.50,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,35-44,Female,1-3 nights,331.97,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Male,Nil Stay,0.00,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Male,1-3 nights,409.20,Germany,,,,
2018,Jan-Mar,UK residents,Air,Business,Independent,45-54,Male,4-13 nights,375.18,Germany,,,,
